Time,"Time Code","Country Name","Country Code","Population, total [SP.POP.TOTL]","Surface area (sq. km) [AG.SRF.TOTL.K2]","CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC]","GDP (current US$) [NY.GDP.MKTP.CD]","GDP growth (annual %) [NY.GDP.MKTP.KD.ZG]","GDP per capita (current US$) [NY.GDP.PCAP.CD]","Population density (people per sq. km of land area) [EN.POP.DNST]"
2019,"YR2019","Chile","CHL","19039485","756700","4.82762007480769","278493308134.096","0.743130031302485","14627.14501648","25.6068131566631"
2019,"YR2019","China","CHN","1407745000","9562910","7.64543578560038","14279968485748","5.95050075376979","10143.8602060373","149.948179684945"
2019,"YR2019","Colombia","COL","50187406","1141750","1.57782014077396","323031701210.767","3.18685539245533","6436.50921529531","45.2342550698513"
2019,"YR2019","Comoros","COM","790986","1861","0.412396679587249","1195019531.03671","1.76078023923176","1510.7973226286","425.032778076303"
2019,"YR2019","Congo, Dem. Rep.","COD","89906890","2344860","0.0337148799163223","51775829868.7669","4.38452888103882","575.882781272568","39.658097527624"
2019,"YR2019","Congo, Rep.","COG","5570733","342000","1.25766214248646","12750338736.1661","-0.0868859578877448","2288.80808614703","16.312541727672"
2019,"YR2019","Costa Rica","CRI","5084532","51100","1.56482445188662","64417670555.7821","2.41751181762513","12669.3411617396","99.57955346651"
2019,"YR2019","Cote d'Ivoire","CIV","26147551","322460","0.414528305155615","59898479821.1946","6.51828673526198","2290.78737894782","82.2250031446541"
2019,"YR2019","Croatia","HRV","4065253","88073","4.06451947763153","61329267533.1316","3.42100553041571","15086.2117396215","72.6405010363805"
2019,"YR2019","Cuba","CUB","11316697","109880","2.15774090266798","103428000000","-0.164839982463832","9139.41585605765","109.024055876686"
2019,"YR2019","Curacao","CUW","157441","444","..","2995185474.86034","-3.37179918105626","19024.1771511889","354.596846846847"
2019,"YR2019","Cyprus","CYP","1228836","9250","5.85187933947248","25945194240.4544","5.52942854943188","29417.921875","132.990909090909"
2019,"YR2019","Czechia","CZE","10671870","78870.04","9.15611790623386","252548179964.897","3.02987866345279","23664.8478631108","138.226810266108"
2019,"YR2019","Denmark","DNK","5814422","42920","5.10738642637222","346498737961.635","1.49348695853648","59592.9806886454","145.36055"
2019,"YR2019","Djibouti","DJI","1073994","23200","0.398763866464803","3088853638.56832","5.5451305999467","2876.04366371536","46.3327868852459"
2019,"YR2019","Dominica","DMA","71428","750","2.43741949935599","611537037.037037","5.5024834367041","8561.58701121461","95.2373333333333"
2019,"YR2019","Dominican Republic","DOM","10881882","146839.31","2.36863439614581","88941371980.2651","5.05216802016253","8173.34464573914","228.942837306179"
2019,"YR2019","Ecuador","ECU","17343740","256370","2.28505501120289","108108009000","0.0121051028476558","6233.25816692363","69.8330649057819"
2019,"YR2019","Egypt, Arab Rep.","EGY","105618671","1001450","2.06316078338081","318678815489.749","5.55209307156954","3017.25833578941","106.101432517957"
2019,"YR2019","El Salvador","SLV","6280217","21040","1.25994054027114","26881140000","2.45564559911415","4280.28840404719","303.099276061776"
2019,"YR2019","Equatorial Guinea","GNQ","1553031","28050","3.13998883473672","11364133546.2494","-5.48182537893445","7317.39002392701","55.3665240641711"
2019,"YR2019","Eritrea","ERI","3498818","121668.106","0.199267295412336","..","..","..","28.8966156462492"
2019,"YR2019","Estonia","EST","1326898","45340","7.58212010267556","31081901909.2151","3.73970668161645","23424.4847073513","31.0385497076023"
2019,"YR2019","Ethiopia","ETH","114120594","1136243.012","0.155169188831947","95912607970.1686","8.3640856990789","840.449603427131","101.119564793866"
2019,"YR2019","Faroe Islands","FRO","51681","1396","..","3275684065.13139","4.95285017712965","63382.753141994","37.0207736389685"
2019,"YR2019","Fiji","FJI","918465","18270","1.51720533716581","5481692621.61125","-0.581946709343811","5968.31955666383","50.2717569786535"
2019,"YR2019","Finland","FIN","5521606","338460","7.42303960115952","268514916972.544","1.22474892206223","48629.8582283024","18.1673609054717"
2019,"YR2019","France","FRA","67388001","549087","4.46016494835631","2728870246705.83","1.84297181445896","40494.8982936269","123.070294051578"
2019,"YR2019","French Polynesia","PYF","299717","3471","..","6022276207.18983","2.69042279849461","20093.2086174285","86.348890809565"
2019,"YR2019","Gabon","GAB","2242785","267670","2.35176354398661","16874405460.1964","3.92080879452831","7523.8622784602","8.70409826522296"
2019,"YR2019","Gambia, The","GMB","2508883","11300","0.241900479217245","1813609679.15313","6.22205315994859","722.875350964205","247.913339920949"
2019,"YR2019","Georgia","GEO","3720161","69700","2.83579124666916","17470436258.5131","4.98235047511106","4696.15058555612","65.0855698239966"
2019,"YR2019","Germany","DEU","83092962","357580","7.9271876239049","3888226035921.49","1.05660389828289","46793.6867615995","237.822954291766"
2019,"YR2019","Ghana","GHA","31522290","238530","0.572264895729339","68337974418.7681","6.5077747939152","2167.92544002254","138.535158653424"
2019,"YR2019","Gibraltar","GIB","32685","10","..","..","..","..","3268.5"
2019,"YR2019","Greece","GRC","10721582","131960","5.59528435262632","205257014892.498","1.8843417847952","19144.2843875557","83.1775174553918"
2019,"YR2019","Greenland","GRL","56225","410450","..","2997331094.25136","2.83217756798683","53309.5792663647","0.136983798270191"
2019,"YR2019","Grenada","GRD","122724","340","2.82096411459861","1213485185.18519","0.676511738873756","9887.92074235834","360.952941176471"
2019,"YR2019","Guam","GUM","168624","540","..","6366000000","2.59528130671507","37752.633077142","312.266666666667"
2019,"YR2019","Guatemala","GTM","16604026","108890","1.14537281500282","77172313916.4218","4.0178979343828","4647.80734000427","154.946117954461"
2019,"YR2019","Guinea","GIN","12877539","245860","0.350765779082478","13442861496.5747","5.61691446892203","1043.89988619523","52.4073701774377"
2019,"YR2019","Guinea-Bissau","GNB","1970457","36130","0.16508860634868","1439638410.99593","4.49999999151316","730.611432269736","70.0731507823613"
2019,"YR2019","Guyana","GUY","798753","214970","3.50033114116629","5173760191.84652","5.35262742597216","6477.29672607993","4.05767335534671"
2019,"YR2019","Haiti","HTI","11160438","27750","0.297241022260954","15016090929.8744","-1.72309699539318","1345.47505482083","404.950580551524"
2019,"YR2019","Honduras","HND","9958829","112490","1.02385531471622","25089937108.6681","2.65306625480355","2519.36619342175","89.0055322191438"
2019,"YR2019","Hong Kong SAR, China","HKG","7507900","1110","..","363074560517.276","-1.67243165327264","48359.0032522111","7150.38095238095"
2019,"YR2019","Hungary","HUN","9771141","93030","4.8368762665486","164020460331.659","4.86422573511891","16786.2136399075","107.069263642341"
2019,"YR2019","Iceland","ISL","360563","103000","4.54345010442003","24663643101.958","1.805161042235","68403.1448095284","3.5759496181692"
2019,"YR2019","India","IND","1383112050","3287260","1.75253436625037","2835606242052.48","3.87143694070356","2050.16378973235","465.194639427685"
2019,"YR2019","Indonesia","IDN","269582878","1916906.77","2.24528577070833","1119099871386.16","5.01928768046282","4151.22755454135","143.584633764026"
2019,"YR2019","Iran, Islamic Rep.","IRN","86564202","1745150","7.22298000274987","283649531542.631","-2.65820666195272","3276.75326508099","53.3523587057011"
2019,"YR2019","Iraq","IRQ","41563520","435052","4.34726413932218","233636097800.338","5.51379057542323","5621.18169491752","95.7402425091217"
2019,"YR2019","Ireland","IRL","4934340","70280","7.25774875667262","399321701632.424","5.44093733423819","80927.0746710651","71.6263608651473"
2019,"YR2019","Isle of Man","IMN","83933","570","..","7314966839.10981","0.254884930037974","87152.4530174045","147.250877192982"
2019,"YR2019","Israel","ISR","9054000","22070","6.9357521537442","402470513619.148","4.15613798897733","44452.2325623093","418.391866913124"
2019,"YR2019","Italy","ITA","59729081","302068","5.31103098673157","2011302198827.41","0.483198316597154","33673.7509627414","201.980545589195"
2019,"YR2019","Jamaica","JAM","2813773","10990","2.98328969678791","15830766372.2651","0.892291653822227","5626.17040261069","259.812834718375"
2019,"YR2019","Japan","JPN","126633000","377974","8.47840057488964","5117993853016.51","-0.402169200910947","40415.9567649547","347.415637860082"
2019,"YR2019","Jordan","JOR","10698683","89318","2.16362144761182","44503005774.6479","1.75123973490842","4159.67140765344","120.488805549925"
2019,"YR2019","Kazakhstan","KAZ","18513673","2724902","11.0508703486337","181667185041.48","4.50000000008481","9812.59553636276","6.85767789013594"
2019,"YR2019","Kenya","KEN","50951450","580370","0.382362032876395","100378435824.178","5.11415885767801","1970.0800629654","89.5235794356397"
2019,"YR2019","Kiribati","KIR","124241","810","0.592397034795277","175181684.792212","-2.16216216216216","1410.01508996396","153.383950617284"
2019,"YR2019","Korea, Dem. People's Rep.","PRK","25755441","120540","2.15676369121383","..","..","..","213.897857320821"
2019,"YR2019","Korea, Rep.","KOR","51764822","100400","11.8252835873752","1651422932447.77","2.24397786011012","31902.4169048194","530.377274590164"
2019,"YR2019","Kosovo","XKX","1788878","..","..","7899741278.93571","4.7568306194579","4416.03132183173",".."
2019,"YR2019","Kuwait","KWT","4441100","17820","21.1352142487222","136191752590.897","-0.551959331708446","30666.2206640015","249.219977553311"
2019,"YR2019","Kyrgyz Republic","KGZ","6456200","199949","1.55159381679626","8871019822.76098","4.60062566646762","1374.03113638998","33.6611053180396"
2019,"YR2019","Lao PDR","LAO","7212053","236800","2.65817514097581","18740559554.1632","5.4577350924848","2598.50552320723","31.2480632582322"
2019,"YR2019","Latvia","LVA","1913822","64594","3.95496550880907","34343961072.8229","2.56970388771063","17945.2222164981","30.755491989008"
2019,"YR2019","Lebanon","LBN","5781907","10450","4.65529798386588","51605959131.3654","-6.91492472851026","8925.42186018651","565.191300097752"
2019,"YR2019","Lesotho","LSO","2225702","30360","1.03342675704115","2436029587.61009","-0.76422598134711","1094.49943775496","73.3103425559947"
2019,"YR2019","Liberia","LBR","4985289","111370","0.229916460209228","3319596500","-2.46729763532686","665.878447568436","51.7575685215947"
2019,"YR2019","Libya","LBY","6569088","1759540","8.32576759513649","69254143968.3398","-11.1956945908638","10542.4290203358","3.73341214180979"
2019,"YR2019","Liechtenstein","LIE","38482","160","3.8726083883374","6436467007.11932","..","167259.160311816","240.5125"
2019,"YR2019","Lithuania","LTU","2794137","65290","4.20015196105273","54760617012.9166","4.62510313907674","19598.4008704357","44.6205206004471"
2019,"YR2019","Luxembourg","LUX","620001","2590","15.3230398015487","69825641851.0104","2.31992520093738","112621.821337402","240.827591028798"
2019,"YR2019","Macao SAR, China","MAC","663653","32.9","..","55204960999.5882","-2.51193784642786","83183.4723863046","20171.8237082067"
2019,"YR2019","North Macedonia","MKD","2076694","25710","3.83113737507789","12606338448.547","3.91041953840173","6070.38805358275","82.3431403647898"
2019,"YR2019","Madagascar","MDG","27533134","587295","0.142653575143316","14104664677.9627","4.41123213007131","512.279665582666","47.3240529391543"
2019,"YR2019","Malawi","MWI","18867337","118480","0.0871188127927116","11025371147.1876","5.44818133617287","584.362867276266","200.12024819686"
2019,"YR2019","Malaysia","MYS","32804020","330241","7.46499971649816","365177744321.011","4.41318742129586","11132.1034532052","99.8448333586973"
2019,"YR2019","Maldives","MDV","504508","300","3.96326718307737","5609385433.592","7.0974660145221","11118.5262346524","1681.69333333333"
2019,"YR2019","Mali","MLI","20567424","1240190","0.191438655613848","17280250805.2245","4.75616080770808","840.175746132551","16.8559191601308"
2019,"YR2019","Malta","MLT","504062","320","3.29046823605033","15881258056.2009","7.0088254503099","31506.5568445964","1575.19375"
2019,"YR2019","Marshall Islands","MHL","44728","180","3.40502593453765","232092300","10.8392136821142","5188.97111429082","248.488888888889"
2019,"YR2019","Mauritania","MRT","4383849","1030700","0.872475306517173","8066118984.30581","5.29663735736754","1839.96277798478","4.25327350344426"
2019,"YR2019","Mauritius","MUS","1265985","2007","3.296800515014","14436347115.2893","2.89128499346516","11403.2528942201","633.943415122684"
2019,"YR2019","Mexico","MEX","125085311","1964375","3.6121651406375","1269009571610.76","-0.199047772272948","10145.1526279593","64.3459507703387"
2019,"YR2019","Micronesia, Fed. Sts.","FSM","111379","700","1.33059194282585","412000000","1.17479922829746","3699.08151446862","159.112857142857"
2019,"YR2019","Moldova","MDA","2664224","33850","3.34866737931946","11735774634.4239","3.5523140853476","4404.95042249597","92.756093569939"
2019,"YR2019","Monaco","MCO","37034","74.92","..","7383941919.21567","6.90566549200324","199382.781206882","18270.350271337"
2019,"YR2019","Mongolia","MNG","3232430","1564116","7.16083565614723","14206359016.4014","5.60224421870959","4394.94715010112","2.07571898811886"
2019,"YR2019","Montenegro","MNE","622028","13810","4.18164455619361","5542053845.29274","4.06294499167197","8909.65333601178","46.2474349442379"
2019,"YR2019","Morocco","MAR","36304408","446550","1.95530801659126","128920265075.525","2.89097476137077","3498.58251953125","81.3453013667936"
2019,"YR2019","Mozambique","MOZ","30285595","799380","0.248639658557146","15390031039.9957","2.31444259400897","508.163403756662","38.5126719906407"
2019,"YR2019","Myanmar","MMR","53040212","676590","0.640928810767197","68697761477.1809","6.7504601462238","1295.20148745222","81.2627730963689"
2019,"YR2019","Namibia","NAM","2446644","824290","1.76417165717612","12541928102.7657","-0.839154686169735","5126.17614281673","2.97178879860074"
2019,"YR2019","Nauru","NRU","12132","20","4.40158259149357","125160081.80546","8.25688073394495","10316.5250416633","606.6"
2019,"YR2019","Nepal","NPL","28832496","147180","0.480724943133609","34186180694.9285","6.65705542802834","1185.68231813605","201.133561213812"
2019,"YR2019","Netherlands","NLD","17344874","41540","8.41396927991521","910194347568.61","1.95558841574046","52476.2732533318","515.143272943273"
2019,"YR2019","New Caledonia","NCL","271240","18580","..","9475655341.98316","-1.40000000000001","34934.5794941128","14.8380743982495"
2019,"YR2019","New Zealand","NZL","4979200","267710","6.83005302056555","213091987153.092","2.44598315515373","42796.4305818389","18.9100300026585"
2019,"YR2019","Nicaragua","NIC","6663924","130370","0.770101819888702","12699028889.666","-2.89648807769926","1905.63831305189","55.3758018946319"
2019,"YR2019","Niger","NER","23443393","1267000","0.092100576055693","12916454870.5458","5.94139686297071","550.963543141805","18.507454803821"
2019,"YR2019","Nigeria","NGA","203304492","923770","0.588005207479626","474517470742.749","2.2084292771582","2334.02354308408","223.222648967357"
2019,"YR2019","Northern Mariana Islands","MNP","49858","460","..","1181000000","-11.3207547169811","23687.2718520599","108.386956521739"
2019,"YR2019","Norway","NOR","5347896","625218","7.04232094266605","408742840909.091","1.12374696436403","76430.5889473338","14.6479975020132"
2019,"YR2019","Oman","OMN","4602768","309500","16.4563584347506","88060858257.4772","-1.1287110618463","19132.1522739094","14.8716252019386"
2019,"YR2019","Pakistan","PAK","223293280","796100","0.824459652346009","320909472926.461","2.49763692943365","1437.1658337701","289.660232461602"
2019,"YR2019","Palau","PLW","17916","460","12.1344050011163","278900000","0.395968322534188","15567.0908684974","38.9478260869565"
2019,"YR2019","Panama","PAN","4232532","75320","3.09505043316861","69721787532.9789","3.28187493392326","16472.8317548406","57.0575896468051"
2019,"YR2019","Papua New Guinea","PNG","9542486","462840","0.782552890305524","24751069237.9977","4.48043062171888","2593.77579783693","21.0716027028221"
2019,"YR2019","Paraguay","PRY","6530026","406752","1.24066887329392","37925338460.1556","-0.40185510068001","5807.83881414187","16.436008054367"
2019,"YR2019","Peru","PER","32824861","1285220","1.73564177469023","228325852220.761","2.24063176875049","6955.88176963678","25.64442265625"
2019,"YR2019","Philippines","PHL","110380804","300000","1.32152779028498","376823404772.837","6.11852566221303","3413.8490672059","370.194197940772"
2019,"YR2019","Poland","POL","37965475","312690","7.76885578278686","596058473058.766","4.45003636363637","15700.0135796738","124.025595374212"
2019,"YR2019","Portugal","PRT","10286263","92230","4.33244804259817","239986922638.897","2.68275992118076","23330.8172889316","112.288582794065"
2019,"YR2019","Puerto Rico","PRI","3193694","8870","..","105126400000","1.67506310530929","32916.866800639","360.055693348365"
2019,"YR2019","Qatar","QAT","2807235","11490","31.8772030129291","176371267689.082","0.774808388372691","62827.3969543275","244.319843342037"
2019,"YR2019","Romania","ROU","19371648","238400","3.81706295716296","251017797625.017","3.85316383348211","12957.9991142218","84.1952712100139"
2019,"YR2019","Russian Federation","RUS","144406261","17098250","11.7971941673637","1693114993990.49","2.19807571380863","11536.2587890625","8.81769599441163"
2019,"YR2019","Rwanda","RWA","12835028","26340","0.113057797770289","10346675636.3397","9.46402534021912","806.128014394646","520.268666396433"
2019,"YR2019","Samoa","WSM","211905","2840","1.31521200537977","912950619.371868","4.45185891688691","4308.30145287685","76.2248201438849"
2019,"YR2019","San Marino","SMR","34178","60","..","1616188702.34405","2.06568514732739","47287.3983949924","569.633333333333"
2019,"YR2019","Sao Tome and Principe","STP","214599","960","0.6533115252168","427425039.684339","2.21085583286091","1991.73826385183","223.540625"
2019,"YR2019","Saudi Arabia","SAU","35827362","2149690","14.7030166496769","838564705624.643","0.832280326830841","23405.7061087736","16.6662923491294"
2019,"YR2019","Senegal","SEN","16000781","196710","0.768574983933597","23403995984.9306","4.61362809749708","1462.6783520711","83.1079883654495"
2019,"YR2019","Serbia","SRB","6945235","88360","6.62757991630233","51514242775.5241","4.33173490608283","7417.20658487785","79.4104161902584"
2019,"YR2019","Seychelles","SYC","97625","460","6.09782330345711","1645090567.04612","4.87694619885764","16851.1197648771","212.228260869565"
2019,"YR2019","Sierra Leone","SLE","8046828","72300","0.129094346244259","4076578653.54714","5.25374631307365","506.606908156498","111.482793017456"
2019,"YR2019","Singapore","SGP","5703569","726","7.91841038479591","376837488316.973","1.33126132689951","66070.4706679227","7965.87849162011"
2019,"YR2019","Sint Maarten (Dutch part)","SXM","41608","34","..","1459776536.31285","8.80000000000001","35084.0351930602","1223.76470588235"
2019,"YR2019","Slovak Republic","SVK","5454147","49030","5.68970729978492","105710052464.625","2.50972314411537","19381.592110485","113.43899750416"
2019,"YR2019","Slovenia","SVN","2088385","20480","6.54333372438511","54331588482.3048","3.45107924423903","26016.0786839136","103.711934605987"
2019,"YR2019","Solomon Islands","SLB","674993","28900","0.451560238402472","1619154958.40233","1.74951428706819","2398.77296268603","24.115505537692"
2019,"YR2019","Somalia","SOM","15981300","637660","0.041029202880867","6485000000","7.45652154333887","405.786763279583","25.4747027130424"
2019,"YR2019","South Africa","ZAF","58087055","1219090","7.68890762322173","388531226582.351","0.303453235238081","6688.77474649645","47.8835494481036"
2019,"YR2019","South Sudan","SSD","10447666","646883","0.174641876951273","..","..","..","16.5329482695868"
2019,"YR2019","Spain","ESP","47134837","505952.796","5.13179880095904","1394320055129.38","1.9839662230883","29581.5185513293","94.3508089023978"
2019,"YR2019","Sri Lanka","LKA","21803000","65610","1.07452644131542","89014978319.0703","-0.220483886824823","4082.69404756548","352.431694638296"
2019,"YR2019","St. Kitts and Nevis","KNA","47712","260","5.18737424547284","1107844444.44444","4.04706350889801","23219.4090468738","183.507692307692"
2019,"YR2019","St. Lucia","LCA","178583","620","2.9935660169221","2094185185.18518","-0.649970292216565","11726.6771483578","292.759016393443"
2019,"YR2019","St. Martin (French part)","MAF","33121","50","..","..","..","..","662.42"
2019,"YR2019","St. Vincent and the Grenadines","VCT","104924","390","2.24066943692577","910765709.768752","0.662073229382656","8680.24198247066","269.035897435897"
2019,"YR2019","Sudan","SDN","43232093","1878000","0.511922936509227","32338079165.2893","-2.17825104530091","748.010925292969","23.1435187366167"
2019,"YR2019","Suriname","SUR","600301","163820","4.42581305045302","4016040575.08796","1.16879788192881","6690.04478601228","3.84808333333333"
2019,"YR2019","Eswatini","SWZ","1169613","17360","0.999903386846761","4466214522.19539","2.69216829254752","3818.54042507683","68.0007558139535"
2019,"YR2019","Sweden","SWE","10278887","528861.06","3.40159396635064","533879529188.454","1.98619587380391","51939.4297445291","25.2376654802124"
2019,"YR2019","Switzerland","CHE","8575280","41290.7","4.35860986463416","721369112726.724","1.14198232505277","84121.9310304414","217.042781721823"
2019,"YR2019","Syrian Arab Republic","SYR","20098251","185180","1.33545948848982","22600896352.1266","1.22070522070523","1124.520554158","109.449714099003"
2019,"YR2019","Tajikistan","TJK","9337003","141380","0.960233171179232","8300813889.63698","7.39999999999996","889.023371807526","67.2743209164925"
2019,"YR2019","Tanzania","TZA","59872579","947300","0.249877326981355","61026765850.3054","5.79999999996723","1050.93237304688","67.5915319485211"
2019,"YR2019","Thailand","THA","71307763","513120","3.84904375698898","543976695638.812","2.11455779628278","7628.57608699366","139.57557008358"
2019,"YR2019","Timor-Leste","TLS","1280438","14870","0.482334951008952","2028551600","23.5137925111191","1584.26382222333","86.1088096839274"
2019,"YR2019","Togo","TGO","8243094","56790","0.296284380597868","6992656428.93581","4.92292591740069","848.304826917637","151.555322669608"
2019,"YR2019","Tonga","TON","104951","750","1.53881335099237","512053639.842631","0.706483433860413","4878.97818832247","145.765277777778"
2019,"YR2019","Trinidad and Tobago","TTO","1519955","5130","11.3130322937192","23849557811.3959","0.110394084822389","15690.9630952205","296.287524366472"
2019,"YR2019","Tunisia","TUN","12049314","163610","2.57649522620126","41905637658.6053","1.58801280656924","3477.84427052074","77.5573764160659"
2019,"YR2019","Turkiye","TUR","83481684","785350","4.77677115377788","759934804372.319","0.783610198384551","9103.01239697463","108.469893325364"
2019,"YR2019","Turkmenistan","TKM","6158420","488100","10.2675361537537","44220285714.2857","6.30000004226711","7180.4595520094","13.1049730810972"
2019,"YR2019","Turks and Caicos Islands","TCA","43080","950","..","1197415000","5.32455148316902","27795.1485608171","45.3473684210526"
2019,"YR2019","Tuvalu","TUV","10956","30","0.812340270171595","54123195.2727502","13.8219844304343","4940.0506820692","365.2"
2019,"YR2019","Uganda","UGA","42949080","241550","0.138373161893107","35348155092.292","6.43874503364799","823.024732829946","214.188509874327"
2019,"YR2019","Ukraine","UKR","44386203","603550","3.93365253612705","153883045524.931","3.19950386354134","3661.45776367188","76.6071850189852"
2019,"YR2019","United Arab Emirates","ARE","9211657","98647.9","20.1533448325312","417989721742.682","1.10834813453296","45376.1708390447","129.705111236271"
2019,"YR2019","United Kingdom","GBR","66836327","243610","5.17584247261224","2857057847953.02","1.60430864787399","42747.080460496","276.263080229819"
2019,"YR2019","United States","USA","328329953","9831510","14.6733807134556","21380976119000","2.29443907769311","65120.3946628653","35.8931756713915"
2019,"YR2019","Uruguay","URY","3428409","176220","1.98538155745128","62048585618.505","0.744431644977666","18098.361548609","19.588669866301"
2019,"YR2019","Uzbekistan","UZB","33580350","448924","3.50466269708326","60283503705.3907","5.98156194357817","1795.20176845657","76.2228325634711"
2019,"YR2019","Vanuatu","VUT","304404","12190","0.548284516629216","936526267.622513","3.24118765540442","3076.58988588361","24.9716160787531"
